# columns 
# CaloToolMPEtaBin PtMin PtMax avgPt IEtaBin_forLUT_col1 PtBin_forLUT SF
9 74 77 76 9 49 1.810547
9 78 82 80 9 50 1.785263
9 83 88 86 9 51 1.758767
9 89 94 92 9 52 1.736538
9 95 100 98 9 53 1.713942
9 101 106 104 9 54 1.689926
9 107 115 111 9 55 1.665806
9 116 123 120 9 56 1.643169
9 124 133 129 9 57 1.621892
9 134 143 139 9 58 1.602457
9 144 156 150 9 59 1.579631
9 157 175 166 9 60 1.555826
9 176 194 185 9 61 1.531000
9 195 219 207 9 62 1.509593
9 220 255 238 9 63 1.483826
10 0 15 15 10 0 2.802605   # ieta [11], pt 0
10 16 16 16 10 1 2.744744
10 17 17 17 10 2 2.697271
10 18 18 18 10 3 2.654578
10 19 19 19 10 4 2.609489
10 20 20 20 10 5 2.577299
10 21 21 21 10 6 2.544645
10 22 22 22 10 7 2.517572
10 23 23 23 10 8 2.488460
10 24 24 24 10 9 2.460790
10 25 25 25 10 10 2.437835
10 26 26 26 10 11 2.408270
10 27 27 27 10 12 2.385384
10 28 28 28 10 13 2.354792
10 29 29 29 10 14 2.324372
10 30 30 30 10 15 2.315820
10 31 31 31 10 16 2.301407
10 32 32 32 10 17 2.275506
10 33 33 33 10 18 2.250459
10 34 34 34 10 19 2.240716
10 35 35 35 10 20 2.205397
10 36 36 36 10 21 2.202297
10 37 37 37 10 22 2.188917
10 38 38 38 10 23 2.160795
10 39 39 39 10 24 2.156393
10 40 40 40 10 25 2.141320
10 41 41 41 10 26 2.117922
10 42 42 42 10 27 2.101652
10 43 43 43 10 28 2.087466
10 44 44 44 10 29 2.074342
10 45 45 45 10 30 2.068685
10 46 46 46 10 31 2.053242
10 47 47 47 10 32 2.042517
10 48 48 48 10 33 2.030449
10 49 49 49 10 34 2.023070
10 50 50 50 10 35 2.011141
10 51 51 51 10 36 2.006806
10 52 52 52 10 37 1.996580
10 53 53 53 10 38 1.986920
10 54 54 54 10 39 1.971187
10 55 55 55 10 40 1.967874
10 56 56 56 10 41 1.952225
10 57 57 57 10 42 1.944134
10 58 58 58 10 43 1.938444
10 59 59 59 10 44 1.927341
10 60 62 61 10 45 1.912103
10 63 66 65 10 46 1.887154
10 67 70 69 10 47 1.862780
10 71 73 72 10 48 1.839879
10 74 77 76 10 49 1.823092
10 78 82 80 10 50 1.798182
10 83 88 86 10 51 1.774847
10 89 94 92 10 52 1.752571
10 95 100 98 10 53 1.729835
10 101 106 104 10 54 1.705313
10 107 115 111 10 55 1.684299
10 116 123 120 10 56 1.658195
10 124 133 129 10 57 1.638367
10 134 143 139 10 58 1.619293
10 144 156 150 10 59 1.595395
10 157 175 166 10 60 1.567155
10 176 194 185 10 61 1.540454
10 195 219 207 10 62 1.516940
10 220 255 238 10 63 1.491482
11 0 15 15 11 0 2.846281   # ieta [12], pt 0
11 16 16 16 11 1 2.779477
11 17 17 17 11 2 2.751692
11 18 18 18 11 3 2.717624
11 19 19 19 11 4 2.672098
11 20 20 20 11 5 2.638795
11 21 21 21 11 6 2.606384
11 22 22 22 11 7 2.571860
11 23 23 23 11 8 2.539852
11 24 24 24 11 9 2.505138
11 25 25 25 11 10 2.472012
11 26 26 26 11 11 2.441860
11 27 27 27 11 12 2.416053
11 28 28 28 11 13 2.385068
11 29 29 29 11 14 2.360763
11 30 30 30 11 15 2.348630
11 31 31 31 11 16 2.326793
11 32 32 32 11 17 2.308738
11 33 33 33 11 18 2.283326
11 34 34 34 11 19 2.273958
11 35 35 35 11 20 2.231703
11 36 36 36 11 21 2.228760
11 37 37 37 11 22 2.215220
11 38 38 38 11 23 2.186760
11 39 39 39 11 24 2.182305
11 40 40 40 11 25 2.167050
11 41 41 41 11 26 2.143371
11 42 42 42 11 27 2.132032
11 43 43 43 11 28 2.116642
11 44 44 44 11 29 2.103334
11 45 45 45 11 30 2.097888
11 46 46 46 11 31 2.078828
11 47 47 47 11 32 2.067969
11 48 48 48 11 33 2.055751
11 49 49 49 11 34 2.051474
11 50 50 50 11 35 2.039377
11 51 51 51 11 36 2.034183
11 52 52 52 11 37 2.023818
11 53 53 53 11 38 2.007588
11 54 54 54 11 39 1.991690
11 55 55 55 11 40 1.988739
11 56 56 56 11 41 1.978134
11 57 57 57 11 42 1.969935
11 58 58 58 11 43 1.964169
11 59 59 59 11 44 1.952919
11 60 62 61 11 45 1.937478
11 63 66 65 11 46 1.912199
11 67 70 69 11 47 1.884387
11 71 73 72 11 48 1.854685
11 74 77 76 11 49 1.837140
11 78 82 80 11 50 1.813302
11 83 88 86 11 51 1.787335
11 89 94 92 11 52 1.765173
11 95 100 98 11 53 1.744184
11 101 106 104 11 54 1.719935
11 107 115 111 11 55 1.699514
11 116 123 120 11 56 1.674512
11 124 133 129 11 57 1.650900
11 134 143 139 11 58 1.630401
11 144 156 150 11 59 1.608797
11 157 175 166 11 60 1.579880
11 176 194 185 11 61 1.554313
11 195 219 207 11 62 1.530701
11 220 255 238 11 63 1.505935
12 0 15 15 12 0 2.925271   # ieta [13], pt 0
12 16 16 16 12 1 2.850921
12 17 17 17 12 2 2.798039
12 18 18 18 12 3 2.756209
12 19 19 19 12 4 2.710738
12 20 20 20 12 5 2.676775
12 21 21 21 12 6 2.649460
12 22 22 22 12 7 2.614365
12 23 23 23 12 8 2.581828
12 24 24 24 12 9 2.553208
12 25 25 25 12 10 2.504018
12 26 26 26 12 11 2.480888
12 27 27 27 12 12 2.465891
12 28 28 28 12 13 2.438070
12 29 29 29 12 14 2.413225
12 30 30 30 12 15 2.400823
12 31 31 31 12 16 2.378836
12 32 32 32 12 17 2.360377
12 33 33 33 12 18 2.340512
12 34 34 34 12 19 2.331147
12 35 35 35 12 20 2.284098
12 36 36 36 12 21 2.281365
12 37 37 37 12 22 2.258983
12 38 38 38 12 23 2.229961
12 39 39 39 12 24 2.225417
12 40 40 40 12 25 2.209862
12 41 41 41 12 26 2.185821
12 42 42 42 12 27 2.169031
12 43 43 43 12 28 2.153374
12 44 44 44 12 29 2.144205
12 45 45 45 12 30 2.138653
12 46 46 46 12 31 2.119222
